PLOT,BL_INFECTION,LOCATION,YEAR,ORIGINAL_DATASET,NAME,TIMESTAMP,NDRE_SUM,NDRE_MEAN,NDRE_STD,NDRE_MIN,NDRE_MAX,NDRE_VAR,NDRE_MEDIAN,NDRE_95PERCENTILE,NDVI_SUM,NDVI_MEAN,NDVI_STD,NDVI_MIN,NDVI_MAX,NDVI_VAR,NDVI_MEDIAN,NDVI_95PERCENTILE,GNDVI_SUM,GNDVI_MEAN,GNDVI_STD,GNDVI_MIN,GNDVI_MAX,GNDVI_VAR,GNDVI_MEDIAN,GNDVI_95PERCENTILE,BNDVI_SUM,BNDVI_MEAN,BNDVI_STD,BNDVI_MIN,BNDVI_MAX,BNDVI_VAR,BNDVI_MEDIAN,BNDVI_95PERCENTILE,NDREI_SUM,NDREI_MEAN,NDREI_STD,NDREI_MIN,NDREI_MAX,NDREI_VAR,NDREI_MEDIAN,NDREI_95PERCENTILE,NPCI_SUM,NPCI_MEAN,NPCI_STD,NPCI_MIN,NPCI_MAX,NPCI_VAR,NPCI_MEDIAN,NPCI_95PERCENTILE,GRVI_SUM,GRVI_MEAN,GRVI_STD,GRVI_MIN,GRVI_MAX,GRVI_VAR,GRVI_MEDIAN,GRVI_95PERCENTILE,NGBDI_SUM,NGBDI_MEAN,NGBDI_STD,NGBDI_MIN,NGBDI_MAX,NGBDI_VAR,NGBDI_MEDIAN,NGBDI_95PERCENTILE,TH_SUM,TH_MEAN,TH_STD,TH_MIN,TH_MAX,TH_VAR,TH_MEDIAN,TH_95PERCENTILE,CH_SUM,CH_MEAN,CH_STD,CH_MIN,CH_MAX,CH_VAR,CH_MEDIAN,CH_95PERCENTILE,CV_SUM,CV_MEAN,CV_STD,CV_MIN,CV_MAX,CV_VAR,CV_MEDIAN,CV_95PERCENTILE,CC_%,CC_MT2,CC_STD,CC_MIN,CC_MAX,CC_VAR,CC_MEDIAN,CC_95PERCENTILE
8,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-07,14376.063,0.455372,0.0914658,0.16161184,0.68092483,0.008365993,0.4633376,0.5909082,27318.154,0.8653165,0.07552161,0.6254335,0.970024,0.005703514,0.88961506,0.9441948,22378.217,0.70884377,0.071467094,0.472483,0.8888693,0.005107546,0.7145782,0.8160389,27711.318,0.8777768,0.046433717,0.6867596,0.9615093,0.00215609,0.88892233,0.93397486,22057.516,0.6986844,0.09310711,0.31774062,0.8621384,0.008668934,0.7254559,0.80561554,22537.25,0.7138821,0.047912046,0.4841939,0.85537827,0.002295564,0.7206565,0.7811234,13909.674,0.4405978,0.13015169,-0.027088037,0.6594573,0.016939463,0.47968173,0.5898706,14510.622,0.45963538,0.05840205,0.19422382,0.6137051,0.0034108,0.47033235,0.53731346,850889.25,26.952724,0.3750232,26.399994,28.790009,0.14064239,26.820007,27.720001,10438486.0,330.63373,0.06650934,330.28455,330.80792,0.004423493,330.64484,330.71802,1316.9702,0.04171201,8.39e-06,0.041667957,0.041733984,7.04e-11,0.04171341,0.041722644,80.07779,3.9820766,0,0.000126158,0.000126158,0,0.000126158,0.000126158
8,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-07,13608.035,0.43307403,0.0953837,0.10873317,0.6749681,0.009098051,0.44176266,0.574536,27001.365,0.8593146,0.07713673,0.6218259,0.9684611,0.005950076,0.8838553,0.94105417,21947.936,0.69849336,0.07353164,0.42837176,0.8918475,0.005406903,0.70428294,0.8103166,27352.814,0.870501,0.048296787,0.67793465,0.9631236,0.00233258,0.8818288,0.93053174,22002.104,0.70021224,0.09051621,0.31981212,0.85730904,0.008193184,0.7254916,0.80606115,22371.217,0.7119632,0.048430003,0.49313232,0.8450173,0.002345465,0.7182091,0.7817985,13722.456,0.43671495,0.12960929,0.003433056,0.68330956,0.016798569,0.47365084,0.588982,14166.182,0.45083544,0.060715087,0.20066704,0.6204637,0.003686322,0.45935827,0.5351724,877628.44,27.930302,0.5083506,27.02002,30.540009,0.25842035,27.77002,28.950012,10389395.0,330.6283,0.07017469,330.27902,330.85062,0.004924486,330.6421,330.71606,1310.4935,0.04170382,8.85e-06,0.04165976,0.04173186,7.83e-11,0.04170556,0.041714888,79.68583,3.9630783,0,0.000126135,0.000126135,0,0.000126135,0.000126135
8,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-07,14661.662,0.46721533,0.09175963,0.14940266,0.68257785,0.008419829,0.47647667,0.6009081,27272.312,0.86906785,0.075110815,0.625,0.9699763,0.005641635,0.8939304,0.9454299,22553.994,0.7187117,0.0717917,0.4576578,0.89765424,0.005154049,0.7265103,0.82246244,27491.229,0.8760445,0.04908623,0.65794444,0.9614957,0.002409458,0.889002,0.93274873,21954.621,0.69961715,0.092838496,0.35188782,0.858834,0.008618986,0.7273876,0.80393875,22077.066,0.70351994,0.049657397,0.45157355,0.82025546,0.002465857,0.7123904,0.7689648,13740.197,0.43785024,0.12652399,0.02610966,0.6661384,0.016008321,0.47500983,0.58276147,13762.653,0.43856704,0.057564504,0.17127071,0.56,0.003313672,0.45075756,0.5110259,784058.4,24.98506,0.46694547,24.050018,26.75,0.21803808,24.910004,25.800018,10375870.0,330.63538,0.08645576,330.27194,330.8246,0.007474599,330.6523,330.73706,1322.5702,0.0421524,1.1e-05,0.042106066,0.042176522,1.21e-10,0.042154558,0.042165365,80.47047,4.001359,0,0.000127489,0.000127489,0,0.000127489,0.000127489
8,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-07,14492.212,0.45964906,0.09653135,0.15560707,0.69434154,0.009318301,0.47018358,0.5993008,27352.07,0.867519,0.07533496,0.6285169,0.9714875,0.005675356,0.8928544,0.9452003,22516.916,0.7141663,0.07398462,0.45452663,0.8969876,0.005473725,0.721519,0.82357156,27446.914,0.8705272,0.050294764,0.6764632,0.9609881,0.002529563,0.8834895,0.93067527,22109.377,0.7012413,0.09064726,0.27089378,0.8677834,0.008216926,0.72775185,0.80456275,21944.303,0.69600016,0.05075743,0.39881405,0.8320957,0.002576317,0.7027245,0.7673811,13859.101,0.43956771,0.12638593,0.0,0.66263527,0.015973404,0.4781955,0.58385336,13440.639,0.42629454,0.05941746,0.15981735,0.59306806,0.003530435,0.43651927,0.506502,843926.9,26.766708,0.6093979,25.559998,28.730011,0.3713658,26.679993,27.910004,10425053.0,330.63425,0.07593142,330.2814,330.82275,0.005765581,330.64978,330.72418,1313.1752,0.04165577,9.57e-06,0.041611318,0.04167952,9.15e-11,0.04165773,0.041667104,79.85222,3.9708316,0,0.000125987,0.000125987,0,0.000125987,0.000125987
8,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-07,13964.342,0.44407398,0.095553264,0.15007272,0.6813691,0.009130426,0.4551147,0.5827544,27197.838,0.8649035,0.0772852,0.6139126,0.964227,0.005973002,0.8905734,0.9434843,22073.832,0.70195925,0.075719796,0.43477204,0.87927544,0.005733488,0.71010745,0.81232786,27262.074,0.86695266,0.052405525,0.678974,0.95644724,0.002746339,0.8807612,0.9280133,22197.377,0.7058872,0.09019094,0.3872996,0.8546524,0.008134405,0.7332275,0.8055228,21989.652,0.699286,0.048958644,0.47014925,0.81968665,0.002396949,0.70832354,0.7636924,14191.166,0.4512854,0.1223329,0.037683822,0.65090907,0.01496534,0.48930687,0.5884329,13691.549,0.43539783,0.056562573,0.22115868,0.5773647,0.003199325,0.44731876,0.5070422,864277.06,27.484646,0.58996385,26.470001,29.230011,0.3480574,27.360016,28.580017,10397614.0,330.64417,0.07483662,330.27707,330.83365,0.00560052,330.65756,330.73404,1336.5864,0.042511087,9.62e-06,0.04246389,0.04253545,9.26e-11,0.04251281,0.042522643,81.29814,4.0425215,0,0.000128571,0.000128571,0,0.000128571,0.000128571
8,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-17,17292.09,0.5189404,0.09064278,0.1900852,0.7488665,0.008216113,0.5312667,0.64531916,30049.744,0.9017941,0.049197815,0.70302457,0.9780859,0.002420425,0.91639876,0.9527796,25090.693,0.75297356,0.06915084,0.45590132,0.9178952,0.004781839,0.7619436,0.85162735,29540.613,0.88651603,0.037843067,0.7144287,0.9678846,0.001432098,0.892809,0.9372949,24458.777,0.7340122,0.06246438,0.44453797,0.8915929,0.003901798,0.7464218,0.8132041,22897.768,0.6871652,0.051285062,0.4700056,0.8581381,0.002630158,0.6891324,0.76910937,16130.412,0.48407742,0.08398274,0.052858684,0.68495804,0.007053101,0.5031447,0.5840045,13539.201,0.40631405,0.055861983,0.17970401,0.5778835,0.003120561,0.40765917,0.49619925,953249.5,28.607012,0.52843994,27.550018,32.160004,0.27924877,28.52002,29.49002,11022985.0,330.74182,0.0693313,330.30814,330.88757,0.00480683,330.74747,330.83542,1395.1731,0.04187225,8.78e-06,0.04181735,0.041890707,7.7e-11,0.041872967,0.041884102,84.84191,4.218986,0,0.000126601,0.000126601,0,0.000126601,0.000126601
8,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-17,17398.674,0.5231414,0.09223091,0.16134149,0.74247146,0.008506541,0.5352105,0.653839,29828.207,0.89687204,0.051445615,0.6891231,0.9772612,0.002646651,0.9118291,0.95033413,25074.541,0.75394005,0.07026752,0.46740246,0.92882323,0.004937525,0.76140976,0.855794,29415.549,0.8844698,0.0390175,0.697995,0.9729098,0.001522365,0.88996977,0.93803966,23901.14,0.7186546,0.06653728,0.3848365,0.8998569,0.00442721,0.7314788,0.8029326,22571.65,0.678684,0.058581594,0.43930975,0.8713185,0.003431803,0.68017817,0.7727198,15340.976,0.46127063,0.08710322,0.02659146,0.6585366,0.007586971,0.4804903,0.5675676,13187.015,0.39650643,0.061759852,0.15339349,0.6255768,0.003814279,0.3976261,0.4957507,978041.25,29.407703,0.90281534,27.330017,34.089996,0.8150755,29.339996,31.0,10998275.0,330.6687,0.08822945,330.2706,330.83322,0.007784436,330.68582,330.7786,1389.3387,0.04178414,1.11e-05,0.04173384,0.041804932,1.24e-10,0.041786306,0.04179803,84.51151,4.202543,0,0.000126363,0.000126363,0,0.000126363,0.000126363
8,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-17,19773.115,0.5987862,0.082617916,0.23559502,0.78618824,0.00682572,0.6098082,0.7147227,30179.096,0.91390824,0.044695225,0.73931855,0.9802716,0.001997663,0.92657906,0.9606204,26438.215,0.8006258,0.059696723,0.5247737,0.9402069,0.003563699,0.80726856,0.8869917,29954.86,0.90712094,0.032982953,0.7638271,0.9802466,0.001087875,0.9114703,0.95279306,23506.572,0.7118407,0.07105952,0.38464952,0.8787661,0.005049455,0.7251406,0.8038262,22506.879,0.6815701,0.06083266,0.42511275,0.8910424,0.003700612,0.68241054,0.7795355,14669.757,0.44424206,0.091994315,-0.004344678,0.6839811,0.008462954,0.46347082,0.55899835,13023.587,0.39439157,0.066695064,0.12472919,0.6748936,0.004448232,0.39554045,0.5017182,1028007.2,31.131155,1.0332652,29.640015,37.110016,1.067637,30.830017,33.27002,10920206.0,330.65536,0.10715917,330.25574,330.90463,0.011483087,330.66718,330.79358,1381.0466,0.04181609,1.36e-05,0.041765552,0.041847616,1.84e-10,0.04181759,0.041833572,83.94652,4.174516,0,0.000126464,0.000126464,0,0.000126464,0.000126464
8,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-17,20102.83,0.5694192,0.0908783,0.078962535,0.78980637,0.008258866,0.58267295,0.69466,32949.605,0.9333115,0.039388273,0.73125345,0.9987213,0.001551436,0.9423457,0.9765874,28146.834,0.79726815,0.06857651,0.4829932,0.9580564,0.004702737,0.80483913,0.89569813,32419.434,0.91829306,0.037185207,0.6603053,0.98718065,0.00138274,0.92412007,0.96554244,27951.21,0.7917257,0.06643317,0.43444955,0.98938286,0.004413366,0.7982247,0.8871097,26189.748,0.74183136,0.064936124,0.42579252,0.9113475,0.0042167,0.7453544,0.84082234,19666.357,0.557063,0.09276886,0.035984848,0.95811516,0.008606061,0.57015514,0.67870444,16420.844,0.46512532,0.06568742,0.0994941,0.713456,0.004314837,0.46953404,0.56425744,957849.94,27.131502,0.47842616,26.040009,29.27002,0.22889158,27.220001,27.779999,11679653.0,330.7595,0.075359225,330.27155,330.91556,0.005679013,330.76633,330.8576,1472.4388,0.041700017,9.5e-06,0.0416385,0.041719694,9.03e-11,0.041700877,0.041712385,89.51557,4.4513574,0,0.000126074,0.000126074,0,0.000126074,0.000126074
8,2.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-63-1,2024-06-17,19773.838,0.5687046,0.088986,0.13489476,0.79070836,0.007918509,0.5810914,0.69363475,32191.12,0.9258258,0.04190584,0.72399795,0.99119884,0.0017561,0.93619215,0.9715346,27564.885,0.7927824,0.0669274,0.49651793,0.9467845,0.004479277,0.80088276,0.8893061,31800.521,0.9145964,0.03500773,0.7128713,0.9839737,0.001225541,0.9197599,0.96160173,26762.967,0.76971275,0.067961805,0.4190969,0.95454544,0.004618807,0.7788203,0.86300015,25379.188,0.7299151,0.05979148,0.43497336,0.90762126,0.003575021,0.7321764,0.8253231,18237.332,0.52451265,0.0920845,0.021778584,0.81088823,0.008479554,0.5423478,0.6370561,15752.545,0.45304886,0.059968274,0.16724738,0.6682565,0.003596194,0.45526126,0.54728657,1021570.06,29.380585,0.5081963,27.940002,31.52002,0.25826347,29.369995,30.130005,11501501.0,330.7306,0.077107504,330.26852,330.9376,0.005945567,330.7372,330.83688,1455.777,0.041869503,9.76e-06,0.041811008,0.04189571,9.53e-11,0.04187034,0.04188296,88.505356,4.4011326,0,0.000126597,0.000126597,0,0.000126597,0.000126597
9,1.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-05-27,6146.9556,0.30536324,0.0803127,0.07030223,0.51901466,0.00645013,0.3071723,0.4323573,16039.002,0.79677176,0.08329315,0.62178576,0.952035,0.006937749,0.81062186,0.90712655,11772.122,0.5848052,0.07505082,0.35404226,0.8203742,0.005632626,0.5829327,0.7079661,16298.816,0.80967623,0.054502126,0.63958776,0.9300358,0.002970482,0.8160918,0.8870916,13356.941,0.66353494,0.08693656,0.44718266,0.8620584,0.007557966,0.6728442,0.7865685,13627.832,0.67698926,0.04885521,0.501572,0.81984335,0.002386832,0.6799603,0.75114846,8447.313,0.41964015,0.115702406,0.10246227,0.69509774,0.013387047,0.43062982,0.5876161,8776.1455,0.43597347,0.054117195,0.2523719,0.611085,0.002928671,0.44088644,0.5178268,563790.94,28.007511,0.67706394,26.540009,30.070007,0.45841554,27.929993,29.369995,6652601.5,330.4869,0.07069578,330.25748,330.66858,0.004997894,330.50098,330.5747,848.1543,0.042137105,9.01e-06,0.04210785,0.042160265,8.12e-11,0.042138897,0.0421483,51.62263,2.5672002,0,0.0001275,0.0001275,0,0.0001275,0.0001275
9,1.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-05-27,5591.91,0.30935612,0.07840418,-0.048600882,0.53770226,0.006147215,0.3087266,0.43466097,14337.839,0.79319847,0.0822588,0.6256027,0.9551265,0.00676651,0.8078505,0.9025082,10729.819,0.5935921,0.070757605,0.36869028,0.81943184,0.005006639,0.59241635,0.70961964,14705.226,0.8135212,0.046422414,0.67336684,0.93780833,0.002155041,0.8182691,0.8817838,11818.559,0.65382504,0.0903842,0.42065096,0.9109096,0.008169304,0.6643031,0.78502077,12256.928,0.67807764,0.04716209,0.51598936,0.89023745,0.002224263,0.6780634,0.7554642,7214.415,0.39911506,0.11523242,0.08715596,0.69173574,0.013278511,0.40624917,0.57712376,7783.1714,0.43058032,0.052204728,0.26941177,0.6295011,0.002725334,0.42857143,0.5218851,595306.4,32.933502,1.1946112,30.110016,36.119995,1.4270959,32.839996,34.99002,5971911.0,330.35117,0.064767875,330.25226,330.5965,0.004194878,330.3336,330.4742,770.1016,0.042604707,8.35e-06,0.04259195,0.042636346,6.98e-11,0.042602442,0.042620577,46.88306,2.3314357,0,0.000128968,0.000128968,0,0.000128968,0.000128968
9,1.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-05-27,6123.876,0.33985797,0.08740141,-0.0944832,0.5885733,0.007639007,0.3395643,0.48041707,14621.905,0.8114718,0.086943984,0.63833636,0.9836343,0.007559256,0.8246587,0.9288446,11083.894,0.6151229,0.08042231,0.37451738,1.0,0.006467748,0.6131072,0.7494648,14788.962,0.82074547,0.053999152,0.6097968,0.9888579,0.002915908,0.8266465,0.9003209,12037.489,0.66804683,0.10426238,0.4004892,0.9812108,0.010870645,0.6753107,0.8219774,12137.848,0.67361444,0.05867133,0.43433627,0.9907728,0.003442325,0.67330235,0.7698259,7604.0337,0.42199945,0.13349555,-1.0,0.839779,0.017821064,0.4247312,0.6239575,7636.7334,0.42381424,0.059944153,-1.0,0.7553957,0.003593301,0.4218387,0.52219176,602107.8,33.415268,1.1436254,31.01001,37.429993,1.3078791,33.26001,35.74002,5953491.5,330.37952,0.07469571,330.26242,330.58447,0.005579448,330.36447,330.5249,755.15485,0.04190552,9.47e-06,0.041890666,0.041931514,8.98e-11,0.04190361,0.04192396,45.965,2.2855067,0,0.000126841,0.000126841,0,0.000126841,0.000126841
9,1.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-05-27,7889.185,0.34935722,0.08297321,0.09278731,0.5755096,0.006884554,0.3527326,0.47852635,18323.195,0.81140625,0.07927773,0.63770187,0.9511164,0.006284959,0.8246162,0.9169288,13731.685,0.6080795,0.07442441,0.3812654,0.81118613,0.005538993,0.6083604,0.7295003,18740.57,0.82989544,0.052089628,0.68349093,0.94062155,0.002713329,0.8354358,0.9052486,14909.53,0.66023815,0.08681624,0.39857605,0.86629003,0.007537059,0.66735834,0.78547174,15462.311,0.68472,0.0496634,0.50742024,0.8275453,0.002466453,0.68712926,0.7619616,9602.469,0.42522746,0.11404705,0.101085484,0.7174531,0.01300673,0.4329273,0.5921026,10345.303,0.45812145,0.054551978,0.2600696,0.60160345,0.002975918,0.46251675,0.5388851,641025.4,28.386528,0.5829221,26.910004,30.640015,0.33979818,28.27002,29.529999,7463503.5,330.5459,0.06350196,330.27356,330.68488,0.004032499,330.55835,330.6249,953.6357,0.04222562,8.11e-06,0.04219083,0.042243376,6.58e-11,0.042227216,0.042235713,58.02378,2.885368,0,0.000127745,0.000127745,0,0.000127745,0.000127745
9,1.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-05-27,6852.393,0.329268,0.07945355,0.05231095,0.560657,0.006312866,0.32831275,0.4587859,16886.453,0.8114216,0.0778174,0.64909965,0.9532315,0.006055548,0.82291055,0.91827136,12625.701,0.606685,0.07394424,0.39489824,0.8331748,0.005467751,0.6045198,0.73068976,17111.441,0.8222318,0.050523523,0.6834365,0.93896824,0.002552626,0.82730526,0.8971093,13986.192,0.6720579,0.086785056,0.43987778,0.8739423,0.007531647,0.6791661,0.80016994,14209.243,0.6827722,0.047882784,0.4939526,0.8445819,0.002292761,0.68473893,0.7581338,8881.046,0.42674762,0.11242308,0.11548421,0.69581395,0.012638948,0.43325526,0.5946349,9123.956,0.43842047,0.051298697,0.22557727,0.61128527,0.002631556,0.44081414,0.5184741,645168.06,31.00134,0.873152,28.74002,34.26001,0.7623945,30.910004,32.690002,6877540.5,330.4813,0.08286159,330.27408,330.6607,0.006866043,330.4985,330.59625,872.82275,0.041945554,1.05e-05,0.041919257,0.041968327,1.11e-10,0.04194774,0.041960146,53.117245,2.64116,0,0.000126923,0.000126923,0,0.000126923,0.000126923
9,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-06-07,14144.829,0.46035525,0.08617633,0.102567196,0.70949244,0.007426359,0.47079867,0.58712447,26912.684,0.87588906,0.070472196,0.6253783,0.96859574,0.004966331,0.9000523,0.94630146,21954.34,0.7145194,0.071091205,0.45176634,0.889149,0.005053959,0.7226808,0.81998694,27154.73,0.8837715,0.04440871,0.6977206,0.9606911,0.001972134,0.8951971,0.9353261,22008.885,0.7162967,0.088997304,0.36438012,0.874849,0.00792052,0.74461293,0.81378865,22222.299,0.7232419,0.048718933,0.51238227,0.8547099,0.002373535,0.7312074,0.78941727,14257.247,0.46401054,0.12484258,0.001246883,0.66681206,0.015585669,0.50299406,0.6018622,14464.15,0.4707462,0.05663434,0.16571428,0.64248705,0.003207449,0.48166585,0.54350334,828845.7,26.975357,0.36188194,26.320007,29.140015,0.13095856,26.880005,27.800018,10159953.0,330.67197,0.07752132,330.28046,330.80603,0.006009555,330.6891,330.75204,1282.0918,0.041716833,9.78e-06,0.041667443,0.041733745,9.56e-11,0.04171899,0.041726936,77.945076,3.8756285,0,0.000126158,0.000126158,0,0.000126158,0.000126158
9,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-06-07,13515.853,0.44023937,0.087910354,0.104606025,0.68034744,0.007728231,0.45063668,0.570545,26697.11,0.8695827,0.072418824,0.6216413,0.96642715,0.005244486,0.8942718,0.94265807,21636.81,0.7047596,0.07193561,0.42583987,0.8880677,0.005174731,0.71219283,0.8128824,26938.477,0.8774459,0.045590177,0.6887267,0.9588585,0.002078464,0.88900965,0.93164164,21948.76,0.714919,0.088283755,0.3697276,0.8718232,0.007794022,0.74238116,0.8125261,22142.182,0.7212185,0.04920999,0.4963181,0.86310583,0.002421623,0.7279003,0.79029053,14037.791,0.4572403,0.12642416,-0.004842615,0.67682415,0.015983071,0.4955478,0.5997921,14226.747,0.4633963,0.057402384,0.20038785,0.60355395,0.003295034,0.4730785,0.540458,864786.94,28.167885,0.50307435,27.350006,30.869995,0.2530838,28.059998,29.24002,10151633.0,330.67093,0.080107,330.28253,330.81302,0.006417132,330.6885,330.75174,1280.5573,0.041709196,1.01e-05,0.041660205,0.04172712,1.02e-10,0.041711412,0.04171939,77.865295,3.8721433,0,0.000126135,0.000126135,0,0.000126135,0.000126135
9,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-06-07,14775.47,0.4725134,0.08748907,0.14929347,0.70115376,0.007654337,0.48409307,0.59833217,27551.129,0.8810777,0.06905754,0.62503064,0.972601,0.004768944,0.9044893,0.94770604,22668.27,0.7249225,0.07165094,0.43896145,0.9018577,0.005133857,0.73453426,0.82661146,27646.295,0.8841198,0.045215342,0.69267476,0.96293354,0.002044427,0.89641047,0.93507016,22527.928,0.72043,0.08656374,0.367732,0.8880791,0.007493281,0.747102,0.8135214,22418.61,0.7169349,0.04739004,0.50508475,0.834857,0.002245816,0.72493476,0.7806698,14551.49,0.46534982,0.120079026,0.007766991,0.68681717,0.014418973,0.50132215,0.59837615,14223.341,0.45485228,0.053432003,0.2012513,0.57459205,0.002854979,0.46563286,0.5221239,785723.4,25.127184,0.39130664,24.410004,27.230011,0.15312088,25.070007,25.959991,10340509.0,330.6827,0.08305311,330.27362,330.80133,0.006897819,330.70416,330.761,1318.0938,0.042158432,1.06e-05,0.042106282,0.042173557,1.12e-10,0.04216117,0.042168416,80.18166,3.987203,0,0.000127489,0.000127489,0,0.000127489,0.000127489
9,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-06-07,14522.67,0.46289068,0.09054629,0.12188729,0.6918688,0.00819863,0.47522873,0.5935911,27577.568,0.87899816,0.06805839,0.62855357,0.9686896,0.004631944,0.9026023,0.9454642,22562.352,0.7191395,0.07184171,0.4551022,0.9035696,0.005161231,0.727505,0.8230394,27543.303,0.877901,0.04567267,0.6794425,0.960887,0.002085993,0.889696,0.93075943,22618.375,0.72092324,0.082741685,0.3531778,0.86382395,0.006846186,0.74682117,0.81045336,22219.193,0.7082024,0.048653115,0.47384682,0.8560343,0.002367126,0.7148255,0.7769542,14597.96,0.46528783,0.11909263,-0.01759134,0.6661405,0.014183054,0.5022679,0.59649324,13833.877,0.4409318,0.055792,0.17998506,0.61351514,0.003112747,0.44940716,0.51749647,833133.5,26.554724,0.47518656,25.790009,29.470001,0.22580227,26.440002,27.529999,10375020.0,330.68253,0.07677623,330.28598,330.83408,0.00589459,330.69827,330.7674,1306.9816,0.041661855,9.67e-06,0.041611895,0.041680947,9.36e-11,0.04166384,0.041672546,79.461845,3.9513195,0,0.000125987,0.000125987,0,0.000125987,0.000125987
9,4.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-06-07,13861.86,0.44633666,0.090530895,0.13315256,0.6676076,0.008195843,0.45894992,0.5756023,27209.488,0.8761149,0.07094656,0.61394644,0.963382,0.005033414,0.90050685,0.94429725,21934.615,0.7062686,0.07472599,0.4135664,0.876776,0.005583974,0.71615267,0.81289166,27119.7,0.8732203,0.04911749,0.67806304,0.95220995,0.002412528,0.88668126,0.9282936,22531.867,0.7255055,0.082876384,0.37646335,0.85757315,0.006868496,0.7520538,0.8130153,22044.867,0.70981765,0.047158144,0.49176955,0.823342,0.002223891,0.71876115,0.7711384,14827.632,0.4774319,0.114226356,0.018181818,0.658237,0.013047661,0.5139394,0.60070693,13896.686,0.44745585,0.053485747,0.18438178,0.57734513,0.002860725,0.45854834,0.5144176,852201.25,27.440094,0.42017022,26.619995,30.070007,0.176543,27.339996,28.300018,10270279.0,330.6854,0.08788954,330.27036,330.8569,0.00772457,330.70587,330.77005,1320.309,0.042516388,1.13e-05,0.042463027,0.04253844,1.28e-10,0.04251902,0.042527273,80.28293,3.992453,0,0.000128571,0.000128571,0,0.000128571,0.000128571
9,3.0,UNKNOWN,2024,Field 11_BCA 2 Bioz,BZ-62-1,2024-06-17,17340.84,0.5201195,0.084156804,0.18043303,0.74193126,0.007082367,0.53251684,0.6366905,30334.004,0.90983856,0.04240561,0.7032052,0.98344797,0.001798236,0.92087,0.95225865,25169.473,0.75493485,0.06464217,0.46736416,0.93600506,0.00417861,0.7623042,0.84765947,29738.266,0.89196855,0.033799604,0.7261722,0.9779207,0.001142413,0.8965479,0.9378239,25026.271,0.7506368,0.054531623,0.46743375,0.91009927,0.002973698,0.75926054,0.8199941,23268.648,0.697919,0.054798227,0.4723988,0.9054318,0.003002846,0.700351,0.78415567,16993.977,0.5097168,0.075619504,0.06480305,0.684136,0.005718309,0.5240754,0.6017316,14101.71,0.42296657,0.059816077,0.18121363,0.70595384,0.003577963,0.42534798,0.51680416,940328.0,28.204338,0.5203605,27.059998,32.089996,0.2707751,28.140015,29.050018,11031189.0,330.79163,0.08181299,330.2876,330.9333,0.006693366,330.80994,330.8807,1395.9817,0.04187856,1.04e-05,0.04181475,0.041896492,1.07e-10,0.041880876,0.041889835,84.89214,4.221269,0,0.000126601,0.000126601,0,0.000126601,0.000126601
